Quarter,Quarter Sort Val,College,Department,Major,NewFreshman-M,NewFreshman-F,NewFreshman-Total,Freshman-M,Freshman-F,Freshman-Total,Sophomore-M,Sophomore-F,Sophomore-Total,Junior-M,Junior-F,Junior-Total,Senior-M,Senior-F,Senior-Total,Special-M,Special-F,Special-Total,Total-M,Total-F,Total
sp08,82,SIXTH,LIT,Lit/Compos,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
sp08,82,SIXTH,LIT,Lit/Engl,0,0,0,1,0,1,1,3,4,2,1,3,0,1,1,0,0,0,4,5,9
sp08,82,SIXTH,LIT,Lit/World,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
sp08,82,SIXTH,LIT,Lit/Writng,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,0,0,0,0,13,13
sp08,82,SIXTH,LIT,Pre-Lit/Wr,0,0,0,0,1,1,0,7,7,4,4,8,2,2,4,0,0,0,6,14,20
sp08,82,SIXTH,LIT,Spanish Lt,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
sp08,82,SIXTH,MAE,Aerosp Eng,0,0,0,4,1,5,13,0,13,12,2,14,21,4,25,0,0,0,50,7,57
sp08,82,SIXTH,MAE,Engin Sci,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
sp08,82,SIXTH,MAE,Envir Eng,0,0,0,1,0,1,1,0,1,1,2,3,1,2,3,0,0,0,4,4,8
sp08,82,SIXTH,MAE,Mech Engin,0,0,0,9,0,9,19,5,24,25,5,30,52,4,56,0,0,0,105,14,119
sp08,82,SIXTH,MATH,Appld Math,0,0,0,3,0,3,0,0,0,1,2,3,2,0,2,0,0,0,6,2,8
sp08,82,SIXTH,MATH,Math/SecEd,0,0,0,2,0,2,0,2,2,1,0,1,0,2,2,0,0,0,3,4,7
sp08,82,SIXTH,MATH,Mathematcs,0,0,0,1,4,5,1,4,5,3,1,4,5,1,6,0,0,0,10,10,20
sp08,82,SIXTH,MATH,Mth-Mth&Ec,0,0,0,0,0,0,2,1,3,1,3,4,1,0,1,0,0,0,4,4,8
sp08,82,SIXTH,MATH,Mth-SciCom,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
sp08,82,SIXTH,MATH,Mth/ApldSc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,SIXTH,MATH,Pr-Math CS,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
sp08,82,SIXTH,MATH,Prob&Stats,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
sp08,82,SIXTH,MUS,Mu-CompArt,0,0,0,1,0,1,4,1,5,4,3,7,5,1,6,0,0,0,14,5,19
sp08,82,SIXTH,MUS,Music,0,0,0,0,0,0,1,0,1,3,1,4,4,5,9,0,0,0,8,6,14
sp08,82,SIXTH,MUS,Music Hum,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
sp08,82,SIXTH,PHIL,Philosophy,0,1,1,2,0,2,1,1,2,1,0,1,4,3,7,0,0,0,8,5,13
sp08,82,SIXTH,PHYS,Biophysics,0,0,0,0,0,0,1,1,2,2,1,3,1,1,2,0,0,0,4,3,7
sp08,82,SIXTH,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,SIXTH,PHYS,Phys/Astro,0,0,0,3,0,3,2,0,2,0,0,0,2,1,3,0,0,0,7,1,8
sp08,82,SIXTH,PHYS,Phys/Mtrls,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,3,0,3
sp08,82,SIXTH,PHYS,Physics,0,0,0,2,0,2,2,0,2,5,0,5,8,2,10,0,0,0,17,2,19
sp08,82,SIXTH,POLI,Polit Sci,0,0,0,1,3,4,4,1,5,8,10,18,3,7,10,0,0,0,16,21,37
sp08,82,SIXTH,POLI,PolSc-Amer,0,0,0,1,0,1,2,1,3,2,1,3,0,1,1,0,0,0,5,3,8
sp08,82,SIXTH,POLI,PolSc-Comp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
sp08,82,SIXTH,POLI,PolSc-Intl,0,0,0,0,2,2,7,5,12,11,5,16,3,8,11,0,0,0,21,20,41
sp08,82,SIXTH,POLI,PolSc-PLaw,0,0,0,1,0,1,1,6,7,1,6,7,3,1,4,0,0,0,6,13,19
sp08,82,SIXTH,POLI,PolSc-PPol,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,1,3
sp08,82,SIXTH,POLI,PolSc-Thry,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
sp08,82,SIXTH,PSYC,Psychology,0,0,0,3,10,13,5,20,25,17,25,42,16,34,50,0,0,0,41,89,130
sp08,82,SIXTH,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,SIXTH,SE,Engin Sci,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
sp08,82,SIXTH,SE,Struct Eng,0,0,0,5,0,5,8,6,14,12,4,16,22,10,32,0,0,0,47,20,67
sp08,82,SIXTH,SIO,ErSc-Geol,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
sp08,82,SIXTH,SOC,Sociology,0,0,0,1,3,4,0,6,6,7,13,20,3,11,14,0,0,0,11,33,44
sp08,82,SIXTH,THEA,Dance,0,0,0,0,0,0,0,0,0,0,2,2,1,5,6,0,0,0,1,7,8
sp08,82,SIXTH,THEA,Theatre,0,0,0,1,0,1,1,1,2,1,6,7,3,9,12,0,0,0,6,16,22
sp08,82,SIXTH,TWS,ThirdWldSt,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,3,3
sp08,82,SIXTH,UNAF,UndecBiolS,0,0,0,2,5,7,7,10,17,0,1,1,0,0,0,0,0,0,9,16,25
sp08,82,SIXTH,UNAF,UndecHumAr,0,0,0,6,0,6,1,5,6,0,0,0,0,0,0,0,0,0,7,5,12
sp08,82,SIXTH,UNAF,Undeclared,0,0,0,18,17,35,25,26,51,8,4,12,0,0,0,0,0,0,51,47,98
sp08,82,SIXTH,UNAF,UndecPhysS,0,0,0,5,2,7,4,2,6,0,0,0,0,0,0,0,0,0,9,4,13
sp08,82,SIXTH,UNAF,UndecSocSc,0,0,0,0,5,5,4,5,9,0,0,0,0,0,0,0,0,0,4,10,14
sp08,82,SIXTH,USP,Urb Stu&Pl,0,0,0,0,1,1,2,1,3,2,4,6,3,5,8,0,0,0,7,11,18
sp08,82,SIXTH,VIS,Art Hst/Cr,0,0,0,0,0,0,0,4,4,0,4,4,2,9,11,0,0,0,2,17,19
sp08,82,SIXTH,VIS,Media,0,0,0,3,1,4,7,8,15,12,13,25,25,11,36,0,0,0,47,33,80
sp08,82,SIXTH,VIS,Studio VA,0,0,0,1,0,1,0,1,1,1,3,4,3,8,11,0,0,0,5,12,17
sp08,82,SIXTH,VIS,VA-CompArt,0,0,0,0,1,1,6,4,10,4,3,7,6,5,11,0,0,0,16,13,29
sp08,82,WARREN,ANTH,Anth-Arch,0,0,0,0,0,0,0,0,0,1,2,3,2,4,6,0,0,0,3,6,9
sp08,82,WARREN,ANTH,Anth-Biol,0,0,0,0,0,0,1,1,2,0,4,4,1,5,6,0,0,0,2,10,12
sp08,82,WARREN,ANTH,Anth-Soci,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
sp08,82,WARREN,ANTH,Anthropol,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,2,6,8
sp08,82,WARREN,BENG,Bioen:Binf,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4
sp08,82,WARREN,BENG,Bioeng:PM,0,0,0,0,0,0,0,1,1,9,5,14,18,10,28,0,0,0,27,16,43
sp08,82,WARREN,BENG,BioengBiot,0,0,0,0,1,1,7,4,11,15,3,18,25,16,41,0,0,0,47,24,71
sp08,82,WARREN,BENG,Bioengin,0,0,0,1,0,1,4,2,6,10,10,20,15,8,23,0,0,0,30,20,50
sp08,82,WARREN,BENG,Pr-BioenBf,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
sp08,82,WARREN,BENG,Pr-BioenPM,0,0,0,3,2,5,16,10,26,16,6,22,3,1,4,0,0,0,38,19,57
sp08,82,WARREN,BIOL,Anml Physl,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,5,7,12
sp08,82,WARREN,BIOL,Bioc/CellB,0,0,0,0,3,3,9,14,23,28,29,57,56,70,126,0,0,0,93,116,209
sp08,82,WARREN,BIOL,BiolBioinf,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
sp08,82,WARREN,BIOL,Ec/Beh/Evo,0,0,0,0,1,1,1,4,5,1,5,6,2,3,5,0,0,0,4,13,17
sp08,82,WARREN,BIOL,Genl Biol,0,0,0,0,6,6,10,14,24,21,24,45,47,74,121,0,0,0,78,118,196
sp08,82,WARREN,BIOL,Human Bio,0,1,1,4,17,21,26,33,59,26,53,79,70,87,157,0,0,0,126,191,317
sp08,82,WARREN,BIOL,Microbiol,0,0,0,0,0,0,2,3,5,2,4,6,10,9,19,0,0,0,14,16,30
sp08,82,WARREN,BIOL,Molec Biol,0,0,0,0,1,1,2,4,6,10,6,16,8,9,17,0,0,0,20,20,40
sp08,82,WARREN,BIOL,PhyslNeuro,0,0,0,0,6,6,3,5,8,8,10,18,15,13,28,0,0,0,26,34,60
sp08,82,WARREN,BIOL,Pr-BioBinf,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
sp08,82,WARREN,BIOL,Pr-BiochCB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,CENG,Chem Engin,0,0,0,2,0,2,6,6,12,11,7,18,18,6,24,0,0,0,37,19,56
sp08,82,WARREN,CGS,CritGendSt,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2
sp08,82,WARREN,CHEM,Bioch/Chem,0,0,0,3,3,6,10,6,16,12,16,28,16,27,43,0,0,0,41,52,93
sp08,82,WARREN,CHEM,Chem Educ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
sp08,82,WARREN,CHEM,Chem Phys,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2
sp08,82,WARREN,CHEM,Chemistry,0,0,0,1,1,2,4,4,8,5,4,9,8,5,13,0,0,0,18,14,32
sp08,82,WARREN,CHEM,Envir Chem,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
sp08,82,WARREN,CHEM,MolecSynth,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
sp08,82,WARREN,CHEM,Pharm Chem,0,0,0,2,6,8,3,13,16,12,9,21,17,33,50,0,0,0,34,61,95
sp08,82,WARREN,CHIN,Chinese St,0,0,0,0,0,0,0,0,0,0,4,4,1,5,6,0,0,0,1,9,10
sp08,82,WARREN,COGS,Cog Sci,0,0,0,0,2,2,1,5,6,6,5,11,3,6,9,0,0,0,10,18,28
sp08,82,WARREN,COGS,CogSc/ClAs,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
sp08,82,WARREN,COGS,CogSc/HCI,0,0,0,0,0,0,0,0,0,1,1,2,4,1,5,0,0,0,5,2,7
sp08,82,WARREN,COGS,CogSc/HCog,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,1,3,4
sp08,82,WARREN,COGS,CogSc/Neur,0,0,0,0,0,0,0,0,0,1,2,3,4,3,7,0,0,0,5,5,10
sp08,82,WARREN,COMM,Communic,0,1,1,0,4,4,4,18,22,11,29,40,17,43,60,0,0,0,32,95,127
sp08,82,WARREN,CSE,Comp Sci,0,0,0,4,1,5,21,2,23,23,6,29,47,8,55,0,0,0,95,17,112
sp08,82,WARREN,CSE,CompEngCSE,1,0,1,2,1,3,10,5,15,6,1,7,13,3,16,0,0,0,32,10,42
sp08,82,WARREN,CSE,CompScBinf,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
sp08,82,WARREN,ECE,CompEngECE,0,0,0,5,0,5,3,0,3,3,0,3,6,2,8,0,0,0,17,2,19
sp08,82,WARREN,ECE,Electr Eng,0,0,0,2,0,2,14,2,16,43,6,49,72,7,79,0,0,0,131,15,146
sp08,82,WARREN,ECE,Engin Phys,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
sp08,82,WARREN,ECE,Pr-ElecEng,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,ECE,Pr-EngPhys,0,0,0,1,0,1,0,0,0,1,1,2,1,0,1,0,0,0,3,1,4
sp08,82,WARREN,ECON,Ec-Mth&Ecn,0,0,0,1,0,1,3,2,5,9,6,15,3,0,3,0,0,0,16,8,24
sp08,82,WARREN,ECON,Econ-MgtSc,0,0,0,3,2,5,12,5,17,26,24,50,48,36,84,0,0,0,89,67,156
sp08,82,WARREN,ECON,Economics,1,0,1,4,3,7,19,10,29,55,37,92,75,27,102,0,0,0,154,77,231
sp08,82,WARREN,ERTH,ErSc-Geol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,ESYS,EnvSys(EB),0,0,0,0,0,0,0,1,1,0,3,3,1,2,3,0,0,0,1,6,7
sp08,82,WARREN,ESYS,EnvSys(EC),0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,3,3
sp08,82,WARREN,ESYS,EnvSys(EP),0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2
sp08,82,WARREN,ESYS,EnvSys(ES),0,0,0,0,1,1,0,0,0,2,1,3,1,4,5,0,0,0,3,6,9
sp08,82,WARREN,ETHN,Ethnic St,0,0,0,0,1,1,0,0,0,0,1,1,2,2,4,0,0,0,2,4,6
sp08,82,WARREN,GMST,German Stu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,HDP,Human Dev,0,0,0,0,0,0,0,1,1,0,7,7,2,17,19,0,0,0,2,25,27
sp08,82,WARREN,HDP,Pr-HumnDev,0,0,0,0,0,0,0,1,1,5,10,15,1,3,4,0,0,0,6,14,20
sp08,82,WARREN,HIST,History,0,0,0,2,0,2,6,6,12,8,11,19,17,23,40,0,0,0,33,40,73
sp08,82,WARREN,INTD,Wa Ind St,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,3,4
sp08,82,WARREN,INTL,IntSt-Anth,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,2,3
sp08,82,WARREN,INTL,IntSt-Econ,0,0,0,1,1,2,2,1,3,6,10,16,5,7,12,0,0,0,14,19,33
sp08,82,WARREN,INTL,IntSt-Hist,0,0,0,0,0,0,1,0,1,1,1,2,2,3,5,0,0,0,4,4,8
sp08,82,WARREN,INTL,IntSt-Ling,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,2,1,3
sp08,82,WARREN,INTL,IntSt-PolS,0,0,0,0,1,1,2,3,5,1,6,7,5,13,18,0,0,0,8,23,31
sp08,82,WARREN,INTL,IntSt-Soc,0,0,0,0,0,0,1,2,3,0,4,4,1,4,5,0,0,0,2,10,12
sp08,82,WARREN,ITAL,Italian St,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
sp08,82,WARREN,JAPN,JapaneseSt,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,0,0,0,3,2,5
sp08,82,WARREN,LING,Lang Stu,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,3,3
sp08,82,WARREN,LING,Ling-CogLn,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
sp08,82,WARREN,LING,Ling-LSoc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
sp08,82,WARREN,LING,Linguistcs,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
sp08,82,WARREN,LIT,German Lit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
sp08,82,WARREN,LIT,Lit/Engl,0,0,0,0,0,0,1,3,4,2,2,4,0,8,8,0,0,0,3,13,16
sp08,82,WARREN,LIT,Lit/World,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,2,4,6
sp08,82,WARREN,LIT,Lit/Writng,0,0,0,0,0,0,0,0,0,0,1,1,3,4,7,0,0,0,3,5,8
sp08,82,WARREN,LIT,Pre-Lit/Wr,0,0,0,0,1,1,1,5,6,1,4,5,0,1,1,0,0,0,2,11,13
sp08,82,WARREN,LIT,Spanish Lt,0,0,0,0,0,0,0,1,1,1,1,2,4,5,9,0,0,0,5,7,12
sp08,82,WARREN,MAE,Aerosp Eng,0,0,0,2,1,3,11,2,13,20,3,23,52,5,57,0,0,0,85,11,96
sp08,82,WARREN,MAE,Engin Sci,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,1,3
sp08,82,WARREN,MAE,Envir Eng,0,0,0,0,0,0,0,0,0,1,2,3,3,1,4,0,0,0,4,3,7
sp08,82,WARREN,MAE,Mech Engin,0,0,0,9,3,12,26,4,30,28,5,33,112,12,124,0,0,0,175,24,199
sp08,82,WARREN,MATH,Appld Math,0,0,0,2,0,2,2,4,6,2,2,4,2,4,6,0,0,0,8,10,18
sp08,82,WARREN,MATH,Math/SecEd,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,3,4
sp08,82,WARREN,MATH,Mathematcs,0,0,0,2,1,3,1,3,4,8,1,9,11,7,18,0,0,0,22,12,34
sp08,82,WARREN,MATH,Mth-CompSc,0,0,0,0,0,0,0,0,0,3,1,4,4,1,5,0,0,0,7,2,9
sp08,82,WARREN,MATH,Mth-Mth&Ec,0,0,0,0,0,0,2,1,3,2,1,3,5,4,9,0,0,0,9,6,15
sp08,82,WARREN,MATH,Mth-SciCom,0,0,0,1,0,1,0,0,0,2,1,3,1,2,3,0,0,0,4,3,7
sp08,82,WARREN,MATH,Mth/ApldSc,0,0,0,0,2,2,0,0,0,1,0,1,1,1,2,0,0,0,2,3,5
sp08,82,WARREN,MATH,Pr-Math CS,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
sp08,82,WARREN,MATH,Prob&Stats,0,0,0,0,0,0,1,0,1,1,0,1,3,0,3,0,0,0,5,0,5
sp08,82,WARREN,MUS,Mu-CompArt,0,0,0,1,0,1,2,0,2,4,2,6,3,3,6,0,0,0,10,5,15
sp08,82,WARREN,MUS,Music,0,0,0,0,0,0,0,0,0,5,1,6,8,1,9,0,0,0,13,2,15
sp08,82,WARREN,MUS,Music Hum,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
sp08,82,WARREN,PHIL,Philosophy,0,0,0,0,1,1,3,0,3,6,4,10,8,7,15,0,0,0,17,12,29
sp08,82,WARREN,PHYS,Biophysics,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,6,3,9
sp08,82,WARREN,PHYS,GenPys/SEd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
sp08,82,WARREN,PHYS,Phys/Astro,0,0,0,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,6,0,6
sp08,82,WARREN,PHYS,Phys/Comp,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,4,0,4
sp08,82,WARREN,PHYS,Phys/Mtrls,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
sp08,82,WARREN,PHYS,Physics,0,0,0,1,0,1,1,0,1,4,1,5,7,4,11,0,0,0,13,5,18
sp08,82,WARREN,POLI,Polit Sci,0,0,0,2,3,5,8,4,12,18,21,39,32,21,53,0,0,0,60,49,109
sp08,82,WARREN,POLI,PolSc-Amer,0,0,0,0,1,1,1,0,1,5,3,8,2,5,7,0,0,0,8,9,17
sp08,82,WARREN,POLI,PolSc-Comp,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
sp08,82,WARREN,POLI,PolSc-Intl,0,0,0,0,3,3,8,3,11,11,16,27,16,9,25,0,0,0,35,31,66
sp08,82,WARREN,POLI,PolSc-PLaw,0,0,0,0,5,5,3,5,8,5,9,14,5,13,18,0,0,0,13,32,45
sp08,82,WARREN,POLI,PolSc-PPol,0,0,0,1,1,2,0,1,1,0,1,1,1,2,3,0,0,0,2,5,7
sp08,82,WARREN,POLI,PolSc-Thry,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,2,1,3
sp08,82,WARREN,PSYC,Psychology,0,0,0,4,13,17,6,27,33,16,42,58,29,69,98,0,0,0,55,151,206
sp08,82,WARREN,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,4,0,4
sp08,82,WARREN,RUSS,Russ&SovSt,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
sp08,82,WARREN,SE,Engin Sci,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2,1,3
sp08,82,WARREN,SE,Struct Eng,0,0,0,4,3,7,25,6,31,19,12,31,69,29,98,0,0,0,117,50,167
sp08,82,WARREN,SIO,ErSc-Geol,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
sp08,82,WARREN,SOC,Sociology,0,0,0,1,0,1,0,4,4,5,11,16,9,22,31,0,0,0,15,37,52
sp08,82,WARREN,THEA,Dance,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,2,3
sp08,82,WARREN,THEA,Theatre,0,0,0,0,0,0,0,2,2,0,5,5,5,6,11,0,0,0,5,13,18
sp08,82,WARREN,UNAF,IntcampVis,0,0,0,0,0,0,0,1,1,2,0,2,1,1,2,0,0,0,3,2,5
sp08,82,WARREN,UNAF,Limited St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2
sp08,82,WARREN,UNAF,UndecBiolS,0,0,0,5,4,9,4,10,14,1,5,6,0,0,0,0,0,0,10,19,29
sp08,82,WARREN,UNAF,UndecHumAr,0,0,0,0,1,1,0,4,4,0,1,1,0,0,0,0,0,0,0,6,6
sp08,82,WARREN,UNAF,Undeclared,0,0,0,8,14,22,17,25,42,5,2,7,0,0,0,0,0,0,30,41,71
sp08,82,WARREN,UNAF,UndecPhysS,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,2,3
sp08,82,WARREN,UNAF,UndecSocSc,0,0,0,1,2,3,5,4,9,0,1,1,0,0,0,0,0,0,6,7,13
sp08,82,WARREN,USP,Urb Stu&Pl,0,0,0,0,0,0,1,0,1,2,3,5,8,9,17,0,0,0,11,12,23
sp08,82,WARREN,VIS,Art Hst/Cr,0,0,0,0,0,0,0,2,2,1,4,5,0,6,6,0,0,0,1,12,13
sp08,82,WARREN,VIS,Media,0,0,0,0,1,1,1,3,4,6,6,12,6,6,12,0,0,0,13,16,29
sp08,82,WARREN,VIS,Studio VA,0,0,0,1,0,1,0,1,1,2,5,7,2,5,7,0,0,0,5,11,16
sp08,82,WARREN,VIS,VA-CompArt,0,0,0,0,0,0,1,1,2,2,0,2,0,5,5,0,0,0,3,6,9
sp12,122,MARSHALL,ANTH,Anth-Arch,0,0,0,0,0,0,0,1,1,2,3,5,1,1,2,0,0,0,3,5,8
sp12,122,MARSHALL,ANTH,Anth-Biol,0,0,0,0,1,1,0,2,2,1,4,5,4,3,7,0,0,0,5,10,15
sp12,122,MARSHALL,ANTH,Anth-Soci,0,0,0,0,0,0,0,2,2,0,3,3,1,6,7,0,0,0,1,11,12
sp12,122,MARSHALL,BENG,Bioen:Binf,0,0,0,1,0,1,2,1,3,2,2,4,3,2,5,0,0,0,8,5,13
sp12,122,MARSHALL,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,1,1,7,4,11,0,0,0,7,5,12
sp12,122,MARSHALL,BENG,BioengBiot,0,0,0,0,0,0,1,2,3,2,3,5,19,11,30,0,0,0,22,16,38
sp12,122,MARSHALL,BENG,Bioengin,0,0,0,1,0,1,7,6,13,0,1,1,4,2,6,0,0,0,12,9,21
sp12,122,MARSHALL,BIOL,Bioc/CellB,0,0,0,1,2,3,6,11,17,6,11,17,45,57,102,0,0,0,58,81,139
sp12,122,MARSHALL,BIOL,BiolBioinf,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
sp12,122,MARSHALL,BIOL,Ec/Beh/Evo,0,0,0,0,0,0,1,0,1,1,4,5,4,7,11,0,0,0,6,11,17
sp12,122,MARSHALL,BIOL,Genl Biol,0,0,0,1,1,2,3,10,13,15,19,34,38,78,116,0,0,0,57,108,165
sp12,122,MARSHALL,BIOL,Human Bio,0,0,0,6,8,14,13,19,32,11,35,46,60,77,137,0,0,0,90,139,229
sp12,122,MARSHALL,BIOL,Microbiol,0,0,0,0,2,2,0,2,2,1,4,5,4,10,14,0,0,0,5,18,23
sp12,122,MARSHALL,BIOL,Molec Biol,0,0,0,0,1,1,0,2,2,1,1,2,3,5,8,0,0,0,4,9,13
sp12,122,MARSHALL,BIOL,PhyslNeuro,0,0,0,1,6,7,3,5,8,4,5,9,23,35,58,0,0,0,31,51,82
